Name,Firearm,Use count
"Spoils of Babylon, The"," Smith & Wesson Revolver ""Non Gun""",4
"Spoils of Babylon, The", M1928A1 Thompson,4
"Spoils of Babylon, The", Type 99 Light Machine Gun,2
"Spoils of Babylon, The", Colt Detective Special,2
"Spoils of Babylon, The", Unknown handgun,1
"Spoils of Babylon, The", Trivia,1
Spy (2011 TV Series), Glock 17,1
Spy (2011 TV Series), USP Compact,4
Spy (2011 TV Series), Colt Python,2
Spy (2011 TV Series), SIG-Sauer P226,2
Spy (2011 TV Series), Accuracy International Arctic Warfare,4
Spy (2011 TV Series), Beretta Cx4 Storm,3
Spy (2011 TV Series), Colt AR-15A2 Sporter II,2
SS-GB, Walther P38,2
SS-GB, Webley Mark IV,4
SS-GB, M1928A1 Thompson,2
SS-GB, MP40,3
SS-GB, Karabiner 98k,7
SS-GB, Short Magazine Lee-Enfield (SMLE),8
SS-GB, Browning AN/M2,1
SS-GB, MG15 machine gun,1
SS-GB, MG17 machine gun,1
SS-GB, MG34 machine gun,2
SS-GB, MG FF cannon,1
Stalker (2014), Beretta 84FS,2
Stalker (2014), Beretta 92FS,1
Stalker (2014), Glock 17,6
Stalker (2014), Glock 19,1
Stalker (2014), Glock 26,3
Stalker (2014), Makarov PM,2
Stalker (2014), Smith & Wesson 910,1
Stalker (2014), Smith & Wesson 3913,3
Stalker (2014), Springfield Armory XD-S,5
Stalker (2014), Smith & Wesson 686,3
Stalker (2014), Heckler & Koch MP5A3,1
Stalker (2014), AKS-74U,1
Stalker (2014), Colt M4A1,3
Stalker (2014), Heckler & Koch HK416,1
Stalker (2014), Remington 700PSS,1
Stalker (2014)," Ithaca 37 ""Stakeout""",1
Stalker (2014), M84 Flashbang,1
Stan Lee's Lucky Man - Season 1, Beretta 92FS Inox,4
Stan Lee's Lucky Man - Season 1, Glock 17,4
Stan Lee's Lucky Man - Season 1, Heckler & Koch P30,2
Stan Lee's Lucky Man - Season 1, Percussion Dueling Pistol,4
Stan Lee's Lucky Man - Season 1, SIG-Sauer P220R,2
Stan Lee's Lucky Man - Season 1, SIG-Sauer P226 X-FIVE,2
Stan Lee's Lucky Man - Season 1, X26 Taser ,2
Stan Lee's Lucky Man - Season 1, Tokarev TT-33,3
Stan Lee's Lucky Man - Season 1, Walther PP,2
Stan Lee's Lucky Man - Season 1, Smith & Wesson Model 10 HB,3
Stan Lee's Lucky Man - Season 1, Smith & Wesson Model 66,5
Stan Lee's Lucky Man - Season 1, Heckler & Koch MP5K,1
Stan Lee's Lucky Man - Season 1, Single Barreled Shotgun,1
Stan Lee's Lucky Man - Season 1, M16A4,1
Stan Lee's Lucky Man - Season 1, LMT LM308MWS Sharpshooter,3
Stan Lee's Lucky Man - Season 1, Mk. 18 Mod 0,2
Stan Lee's Lucky Man - Season 1, Lee-Enfield No.1 Mk.III*,2
Stan Lee's Lucky Man - Season 2, Glock 17,1
Stan Lee's Lucky Man - Season 2, Salient Arms International Glock 19,2
Stan Lee's Lucky Man - Season 2, M1911A1,5
Stan Lee's Lucky Man - Season 2, SIG-Sauer P226R,4
Stan Lee's Lucky Man - Season 2, Ruger SP101,3
Stan Lee's Lucky Man - Season 2, Smith & Wesson Model 29,1
Stan Lee's Lucky Man - Season 2, IMI Mini-Uzi,2
Stan Lee's Lucky Man - Season 2, Heckler & Koch G36C,6
Stan Lee's Lucky Man - Season 3, Beretta 92FS Inox,1
Stan Lee's Lucky Man - Season 3, Glock 17,9
Stan Lee's Lucky Man - Season 3, Glock 19,2
Stan Lee's Lucky Man - Season 3, Glock 26,2
Stan Lee's Lucky Man - Season 3, Heckler & Koch P2000,3
Stan Lee's Lucky Man - Season 3, Heckler & Koch P30,1
Stan Lee's Lucky Man - Season 3, IMI Desert Eagle,2
Stan Lee's Lucky Man - Season 3, IMI Jericho 941,1
Stan Lee's Lucky Man - Season 3, M1911A1,3
Stan Lee's Lucky Man - Season 3, SIG-Sauer P228,1
Stan Lee's Lucky Man - Season 3, Tokarev TT-33,1
Stan Lee's Lucky Man - Season 3, SIG-Sauer P250 Compact,2
Stan Lee's Lucky Man - Season 3, Unknown,1
Stan Lee's Lucky Man - Season 3, Smith & Wesson Model 10,4
Stan Lee's Lucky Man - Season 3, Smith & Wesson Model 66,1
Stan Lee's Lucky Man - Season 3, CZ Scorpion Evo 3 A1,2
Stan Lee's Lucky Man - Season 3, IMI Mini-Uzi,1
Stan Lee's Lucky Man - Season 3, Heckler & Koch G36C,4
Stan Lee's Lucky Man - Season 3, Norinco QBZ-95,1
Stan Lee's Lucky Man - Season 3, SIG-Sauer MCX,2
Stan Lee's Lucky Man - Season 3, Bushmaster ACR,2
Stan Lee's Lucky Man - Season 3, M18 smoke grenade,1
Stan Lee's Lucky Man - Season 3, Model 5400 Flameless Expulsion Smoke Grenade,1
Stan Lee's Lucky Man - Season 3, Flamethrower,1
"Stand, The",  M1911A1 ,3
"Stand, The",  Desert Eagle MK I,2
"Stand, The",  Glock 19 ,4
"Stand, The",  SIG-Sauer P228 ,2
"Stand, The",  Beretta 92FS ,2
"Stand, The",  Smith & Wesson Model 4506 ,1
"Stand, The",  Smith & Wesson Model M&P ,3
"Stand, The",  Smith & Wesson Model 29 ,5
"Stand, The",  Smith & Wesson Model 15 ,2
"Stand, The",  Smith & Wesson Model 64 ,3
"Stand, The",  Smith & Wesson Model 28 Highway Patrolman ,3
"Stand, The",  Ruger Redhawk ,4
"Stand, The",  M16A1 ,5
"Stand, The",  M16 rifle ,1
"Stand, The",  Remington Model 760 ,3
"Stand, The",  Unknown Hunting Rifles,3
"Stand, The", Heckler & Koch HK 94,3
"Stand, The",  Heckler & Koch SP89 ,5
"Stand, The",  Uzi Submachine Gun ,2
"Stand, The",  Maruzen KG9 SP ,1
"Stand, The", Mossberg 590 Mariner,4
"Stand, The", Ithaca 37,3
"Stand, The", Unidentified Double Barrel Shotgun,1
"Stand, The", M60,3
Standoff (TV Series), SIG-Sauer P228,5
Standoff (TV Series), Beretta 92FS,1
Standoff (TV Series), Colt Python,1
Standoff (TV Series),  Smith & Wesson 4506 ,1
Standoff (TV Series), Walther PPK/S,1
Standoff (TV Series),  M4A1 Carbine ,2
Standoff (TV Series),  Beretta CX4 Storm ,1
Standoff (TV Series), Heckler & Koch MP5A3,1
Standoff (TV Series),  Remington Model 700 ,2
Star Trek: The Original Series,  Colt 1921AC Thompson ,4
Star Trek: The Original Series, Danish Madsen M50 Submachine guns,2
Star Trek: The Original Series, MP40,3
Star Trek: The Original Series, Colt Model 1903,2
Star Trek: The Original Series,  M1911,3
Star Trek: The Original Series, Walther P38,1
Star Trek: The Original Series, Belgian Dueling pistols,4
Star Trek: The Original Series, Smith & Wesson Safety Hammerless ,2
Star Trek: The Original Series,  Single Action Army ,5
Star Trek: The Original Series, Smith & Wesson Model 10,5
Star Trek: The Original Series, Colt Police Positive,3
Star Trek: The Original Series, Double Barreled shotgun,2
Star Trek: The Original Series, Browning M2 Aircraft (mockup),1
Star Trek: The Original Series, Smoothbore Flintlock Muskets (mocked up from Trapdoor Springfield),5
Star Trek: The Next Generation," Colt Single Action Army ""Artillery""",5
Star Trek: The Next Generation," Colt Single Action Army ""Cavalry""",3
Star Trek: The Next Generation, Colt Detective Special,2
Star Trek: The Next Generation, Walther PP ,3
Star Trek: The Next Generation, M1911A1,5
Star Trek: The Next Generation,  P08 Luger ,0
Star Trek: The Next Generation, Double Barreled Shotgun,1
Star Trek: The Next Generation, Charleville Musket,1
Star Trek: The Next Generation, Winchester Model 1873,1
Star Trek: The Next Generation,  M1928 Thompson ,1
Star Trek: The Next Generation," ""2079"" Weapons",1
Star Trek: Deep Space Nine,  High Standard Sharpshooter M ,3
Star Trek: Deep Space Nine,  M1911 ,2
Star Trek: Deep Space Nine,  Walther P38 ,2
Star Trek: Deep Space Nine,  Walther PPK ,2
Star Trek: Deep Space Nine,  Heckler & Koch MP5K ,1
Star Trek: Deep Space Nine,  Heckler & Koch SP89 ,1
Star Trek: Deep Space Nine,  Enfield L85A1 ,1
Star Trek: Deep Space Nine,  M1 Garand ,1
Star Trek: Deep Space Nine,  Remington Model 870 Folding Stock ,2
Star Trek: Deep Space Nine,  Franchi SPAS-12 ,0
Star Trek: Deep Space Nine,  Mossberg 500 Bullpup ,1
Star Trek: Deep Space Nine,  DefTech 37mm launcher ,1
Star Trek: Deep Space Nine, Julian's backup gun,2
Star Trek: Voyager, Colt Official Police,2
Star Trek: Voyager, Type 14 Nambu,3
Star Trek: Voyager,  Beretta 92F ,1
Star Trek: Voyager,  Calico M950 ,1
Star Trek: Voyager,  Colt 1860 Army ,2
Star Trek: Voyager,  Detonics Pocket 9 ,1
Star Trek: Voyager,  Flintock Pistol ,2
Star Trek: Voyager,  M1911A1 ,3
Star Trek: Voyager,  Walther P38 ,2
Star Trek: Voyager,  Thompson Submachine Gun ,2
Star Trek: Voyager,  Gewehr 98/40 ,2
Star Trek: Voyager, Henry 1860,1
Star Trek: Voyager,  M1 Garand ,3
Star Trek: Voyager,  AKU-94 Bullpup ,2
Star Trek: Voyager,  AR-15 Sporter-1 Rifle ,1
Star Trek: Voyager,  Muzzelite MZ14 Bullpup ,3
Star Trek: Voyager," Springfield 1873 ""Trapdoor""",3
Star Trek: Voyager,  Franchi SPAS-12 ,1
Star Trek: Voyager,  Double Barreled Shotgun ,2
Star Trek: Voyager,  Mk 2 Hand Grenade ,1
Star Trek: Enterprise,  Beretta 92FS ,1
Star Trek: Enterprise,  Calico M950 ,1
Star Trek: Enterprise,  Heckler & Koch P9S ,2
Star Trek: Enterprise,  M1911A1 ,1
Star Trek: Enterprise, Single Action Army,3
Star Trek: Enterprise,  Walther P38 ,2
Star Trek: Enterprise,  Winchester Pulse Rifle ,1
Star Trek: Enterprise,  Heckler & Koch SP89 ,2
Star Trek: Enterprise, Heckler & Koch MP5SD,1
Star Trek: Enterprise, M1 Thompson ,1
Star Trek: Enterprise,  MP40 ,2
Star Trek: Enterprise,  Karabiner 98k ,1
Star Trek: Enterprise,  M1 Carbine ,2
Star Trek: Enterprise, Winchester Model 1892,2
Star Trek: Enterprise,  MG42 ,1
Stargate SG-1 - Season 1,  Handguns ,6
Stargate SG-1 - Season 1, Submachine Guns,6
Stargate SG-1 - Season 1, Shotguns,3
Stargate SG-1 - Season 1, Rifles,7
Stargate SG-1 - Season 1, Machine Guns,4
Stargate SG-1 - Season 1, Heavy Weapons,6
Stargate SG-1 - Season 1,  Grenades ,2
Stargate SG-1 - Season 1,  Other Seasons ,0
Stargate SG-1 - Season 10, Beretta 92FS,4
Stargate SG-1 - Season 10, COP 357 Derringer,3
Stargate SG-1 - Season 10, Glock 17,1
Stargate SG-1 - Season 10, Jericho 941 R,2
Stargate SG-1 - Season 10, Rossi Model 971,2
Stargate SG-1 - Season 10, SIG-Sauer P226,1
Stargate SG-1 - Season 10, Taurus Model 85,1
Stargate SG-1 - Season 10, Vektor CP1,4
Stargate SG-1 - Season 10, Enfield No.2,1
Stargate SG-1 - Season 10, Beretta PM12S,4
Stargate SG-1 - Season 10, FN P90 Personal Defence Weapon,6
Stargate SG-1 - Season 10, Heckler & Koch MP5A3,2
Stargate SG-1 - Season 10, Heckler & Koch MP5K,1
Stargate SG-1 - Season 10, H&K MP7,5
Stargate SG-1 - Season 10, Kimel AP-9,5
Stargate SG-1 - Season 10, M1 Thompson ,2
Stargate SG-1 - Season 10, Sa. Vz.61 Skorpion,3
Stargate SG-1 - Season 10, New Haven Model 600AT,3
Stargate SG-1 - Season 10, USAS-12 Assault Shotgun,1
Stargate SG-1 - Season 10, Winchester Model 120 Ranger,3
Stargate SG-1 - Season 10, Remington 7600,1
Stargate SG-1 - Season 10, Savage Mk.IIG,1
Stargate SG-1 - Season 10, Rossi Model 62 SA,1
Stargate SG-1 - Season 10, Diemaco C7/Olympic K4B,1
Stargate SG-1 - Season 10, Heckler & Koch G36K,4
Stargate SG-1 - Season 10, M16A1,2
Stargate SG-1 - Season 10, M4A1,3
Stargate SG-1 - Season 10, Norinco Type 84S,1
Stargate SG-1 - Season 10, Browning M2,3
Stargate SG-1 - Season 10, FN M240,2
Stargate SG-1 - Season 10, Daewoo K3 (mocked up as M249),2
Stargate SG-1 - Season 10, M60E3,1
Stargate SG-1 - Season 10,  Cobray CM203 Flare Launcher ,1
Stargate SG-1 - Season 10, M67 fragmentation grenade,2
Stargate SG-1 - Season 10,  Other Seasons ,0
Stargate SG-1 - Season 2,  Handguns ,6
Stargate SG-1 - Season 2, Submachine Guns,5
Stargate SG-1 - Season 2, Rifles,10
Stargate SG-1 - Season 2, Machine Guns,8
Stargate SG-1 - Season 2, Heavy Weapons,2
Stargate SG-1 - Season 2,  Grenades ,1
Stargate SG-1 - Season 2, Knives,3
Stargate SG-1 - Season 2,  Other Seasons ,0
Stargate SG-1 - Season 3,  Handguns ,3
Stargate SG-1 - Season 3, Submachine Guns,5
Stargate SG-1 - Season 3, Shotguns,3
Stargate SG-1 - Season 3, Rifles,5
Stargate SG-1 - Season 3, Machine Guns,9
Stargate SG-1 - Season 3, Heavy Weapons,2
Stargate SG-1 - Season 3,  Other Seasons ,0
Stargate SG-1 - Season 4,  Handguns ,6
Stargate SG-1 - Season 4, Submachine Guns,9
Stargate SG-1 - Season 4, Shotguns,2
Stargate SG-1 - Season 4, Rifles,4
Stargate SG-1 - Season 4, Machine Guns,2
Stargate SG-1 - Season 4, Heavy Weapons,0
Stargate SG-1 - Season 4,  Other Seasons ,0
Stargate SG-1 - Season 5,  Handguns ,9
Stargate SG-1 - Season 5, Submachine Guns,7
Stargate SG-1 - Season 5, Shotguns,6
Stargate SG-1 - Season 5, Rifles,6
Stargate SG-1 - Season 5, Machine Guns,2
Stargate SG-1 - Season 5, Heavy Weapons,1
Stargate SG-1 - Season 5,  Grenades ,1
Stargate SG-1 - Season 5,  Other Seasons ,0
Stargate SG-1 - Season 6,  Handguns ,6
Stargate SG-1 - Season 6, Submachine Guns,5
Stargate SG-1 - Season 6, Rifles,12
Stargate SG-1 - Season 6, Machine Guns,7
Stargate SG-1 - Season 6, Shotguns,1
Stargate SG-1 - Season 6, Heavy Weapons,4
Stargate SG-1 - Season 6,  Grenades ,1
Stargate SG-1 - Season 6,  Other Seasons ,0
Stargate SG-1 - Season 7, Beretta M9,2
Stargate SG-1 - Season 7, (Mock-up) Beretta M93R,2
Stargate SG-1 - Season 7, Smith & Wesson 3913,1
Stargate SG-1 - Season 7, SIG-Sauer P226,1
Stargate SG-1 - Season 7, FN P90,2
Stargate SG-1 - Season 7, Heckler & Koch MP5A3,2
Stargate SG-1 - Season 7, Ithaca 37,1
Stargate SG-1 - Season 7, USAS-12 Assault Shotgun,1
Stargate SG-1 - Season 7," ""Carter Special"" Micro 16 Carbine",5
Stargate SG-1 - Season 7, Diemaco C7/Olympic K4B,0
Stargate SG-1 - Season 7, M16A1,2
Stargate SG-1 - Season 7, M4A1,6
Stargate SG-1 - Season 7, Zastava M70 ,2
Stargate SG-1 - Season 7, Heckler & Koch G3SG/1,4
Stargate SG-1 - Season 7, Barrett M82,1
Stargate SG-1 - Season 7, Browning M2,3
Stargate SG-1 - Season 7, Daewoo K3 (mocked up as M249),4
Stargate SG-1 - Season 7, M60,2
Stargate SG-1 - Season 7, Cobray CM203 Flare Launcher,3
Stargate SG-1 - Season 7, M203 Grenade Launcher,2
Stargate SG-1 - Season 7, M224 Mortar,2
Stargate SG-1 - Season 7, M136 AT-4,1
Stargate SG-1 - Season 7, DefTech 37mm launcher,1
Stargate SG-1 - Season 8,  Handguns ,14
Stargate SG-1 - Season 8, Submachine Guns,8
Stargate SG-1 - Season 8, Shotguns,3
Stargate SG-1 - Season 8, Rifles,20
Stargate SG-1 - Season 8, Machine Guns,6
Stargate SG-1 - Season 8, Heavy Weapons,0
Stargate SG-1 - Season 8,  Other Seasons ,0
Stargate SG-1 - Season 9,  Handguns ,5
Stargate SG-1 - Season 9, Submachine Guns,16
Stargate SG-1 - Season 9, Shotguns,1
Stargate SG-1 - Season 9, Rifles,10
Stargate SG-1 - Season 9, Machine Guns,7
Stargate SG-1 - Season 9, Heavy Weapons,3
Stargate SG-1 - Season 9,  Other Seasons ,0
Stargate Universe, Heckler & Koch UMP,4
Stargate Universe, Heckler & Koch G36K,5
Stargate Universe,  M4A1 Carbine ,7
Stargate Universe,  Beretta 92FS ,4
Stargate Universe,  Para-Ordnance P-14 ,1
Stargate Universe, M136 AT-4,2
Stargate Universe,  Browning M2HB Heavy Machine Gun ,2
Stargate Universe, Kimel AP-9,1
Stargate Universe,  Norinco QBZ-97 ,4
Stargate Universe, Vektor CP1,2
Stargate Universe,  Custom M1911 Pistol ,2
Stargate Universe,  AKS-74U ,3
Stargate Universe,  Walther P38 ,1
Stargate Universe,  Gatling gun ,1
Stargate Universe,  KGP-9 ,4
Stargate: Atlantis, FN P90,7
Stargate: Atlantis, Heckler & Koch MP7,1
Stargate: Atlantis, Heckler & Koch MP5A3,1
Stargate: Atlantis, Heckler & Koch MP5K,1
Stargate: Atlantis, Beretta 92FS,7
Stargate: Atlantis, Para-Ordnance P-14,4
Stargate: Atlantis, M1911A1,4
Stargate: Atlantis, Particle Magnum,7
Stargate: Atlantis, Genii pistol - Dressed up Taurus PT99AF aka The Timecop Beretta,4
Stargate: Atlantis, Smith & Wesson Schofield,4
Stargate: Atlantis, Colt 1851 Navy Revolver,2
Stargate: Atlantis, Benelli MP95E Target Pistol,4
Stargate: Atlantis, Dressed up Desert Eagle aka the Timecop Desert Eagle,4
Stargate: Atlantis, Colt M4A1,3
Stargate: Atlantis, GAU-5/A,2
Stargate: Atlantis, M16A2,2
Stargate: Atlantis, Heckler & Koch G36K,10
Stargate: Atlantis, Norinco Type 97,1
Stargate: Atlantis, Norinco Type-97B Carbine,2
Stargate: Atlantis, Daewoo K3 mocked up as M249,10
Stargate: Atlantis, M2 Browning .50 Caliber,3
Stargate: Atlantis, USAS-12 Shotgun,2
Stargate: Atlantis, Benelli M1 Super 90,1
Stargate: Atlantis, Mossberg 500,3
Stargate: Atlantis, Double barrel shotgun,2
Stargate: Atlantis, Krieghoff Model L,3
Stargate: Atlantis," ""Bone Jack"" (mocked up Winchester Model 1887)",4
Stargate: Atlantis, Armsel Protecta,1
Stargate: Atlantis, M67 hand grenade,1
Stargate: Atlantis, AT-4 Rocket Launcher,7
Stargirl - Season 1, Beretta 92FS,1
Stargirl - Season 1, M1911A1,1
Stargirl - Season 1, Remington 1866,3
Stargirl - Season 1, Crossbow Pistol,4
Starsky and Hutch (TV Series), Colt M1911A1,1
Starsky and Hutch (TV Series), Smith & Wesson 59,3
Starsky and Hutch (TV Series), Colt Python,3
Starsky and Hutch (TV Series), Smith & Wesson Model 10,1
Starsky and Hutch (TV Series), Smith & Wesson Model 29,1
Starsky and Hutch (TV Series), Smith & Wesson Model 40,0
Starsky and Hutch (TV Series), Colt Detective Special,0
Starsky and Hutch (TV Series), Luger P08,0
Starsky and Hutch (TV Series), Colt Diamondback,0
Starsky and Hutch (TV Series), Armalite AR-18,0
Starsky and Hutch (TV Series), Smith & Wesson Model 76,0
Starsky and Hutch (TV Series), Remington 870,0
Starsky and Hutch (TV Series), Mossberg 500,0
"State Border: Film 1, The", Russian Nagant M1895,2
"State Border: Film 1, The", Mosin Nagant Rifle,2
"State Border: Film 1, The", Maxim M1910,4
"State Border: Film 1, The", 40-mm Vickers Naval gun,1
"State Border: Film 2, The", Russian Nagant M1895,2
"State Border: Film 2, The"," Mauser C96 ""Broomhandle""",2
"State Border: Film 2, The", Mauser WTP I,1
"State Border: Film 2, The", Mosin Nagant Rifle,3
"State Border: Film 2, The", Mauser Karabiner 98k,1
"State Border: Film 2, The", Maxim M1910,4
"State Border: Film 2, The", Vickers MK1,1
"State Border: Film 3, The", Russian Nagant M1895,3
"State Border: Film 3, The"," Mauser C96 ""Broomhandle""",1
"State Border: Film 3, The", Colt Model 1908 Vest Pocket,2
"State Border: Film 3, The", Mosin Nagant Rifle,1
"State Border: Film 3, The", Degtyaryov DP-27,3
"State Border: Film 3, The", Degtyaryov DP-27 modified to resemble Lewis machine gun,3
"State Border: Film 3, The", Maxim M1910,1
"State Border: Film 3, The", RG-14,1
"State Border: Film 3, The", F-1 Hand Grenade,1
"State Border: Film 4, The", Nagant M1895,1
"State Border: Film 4, The",  Mle 1892 Revolver ,1
"State Border: Film 4, The"," Mauser C96 ""Broomhandle""",3
"State Border: Film 4, The", Mosin Nagant Rifle,4
"State Border: Film 4, The", Mauser Karabiner 98k,3
"State Border: Film 4, The", Degtyaryov DP-27,1
"State Border: Film 4, The", Degtyaryov DP-27 modified to resemble Lewis machine gun,4
"State Border: Film 4, The", Maxim M1910,3
"State Border: Film 5, The", Russian Nagant M1895,1
"State Border: Film 5, The", Tokarev TT-33,2
"State Border: Film 5, The", Luger P08,2
"State Border: Film 5, The", Walther P38,2
"State Border: Film 5, The", Mosin Nagant Rifle,4
"State Border: Film 5, The", Mauser Karabiner 98k,3
"State Border: Film 5, The", PPD-40,4
"State Border: Film 5, The", MP38,2
"State Border: Film 5, The", MP40,3
"State Border: Film 5, The", Degtyaryov DP-27,3
"State Border: Film 5, The", Degtyaryov DT,2
"State Border: Film 5, The", Maxim M1910,5
"State Border: Film 5, The", Browning M1917,1
"State Border: Film 5, The", PK Machine Gun (modified to resemble MG34),3
"State Border: Film 5, The",  2 cm KwK 30 ,2
"State Border: Film 5, The", 37-mm M1939 (61-K),2
"State Border: Film 5, The",  Model 24 Stielhandgranate ,1
"State Border: Film 5, The", 7.5 cm Pak 40,1
"State Border: Film 5, The", T-44 modified to resemble the German PzKpfw IV Ausf.F2 tank,1
"State Border: Film 5, The", T-34-85,1
"State Border: Film 6, The", Luger P08,2
"State Border: Film 6, The", Walther P38,2
"State Border: Film 6, The", Tokarev TT-33,1
"State Border: Film 6, The", Browning Hi-Power,1
"State Border: Film 6, The", PPSh-41,3
