Name,Firearm,Use count
Saving Private Ryan, MG34 Panzerlauf,1
Saving Private Ryan, Colt M1911A1,7
Saving Private Ryan, Walther P38,1
Saving Private Ryan, M1A1 Bazooka,4
Saving Private Ryan, Raketenpanzerbüchse 54,3
Saving Private Ryan, Mk 2 Hand Grenade,3
Saving Private Ryan, M7 Rifle Grenade Launcher with M9A1 Rifle Grenade,2
Saving Private Ryan, Model 24 Stielhandgranate,1
Saving Private Ryan, M1 Flamethrower,3
Saving Private Ryan, M1A1 Bangalore Torpedo,4
Saving Private Ryan, 2 cm Flak 38,4
Saving Private Ryan, M2 Mortar,1
Savior,  Beretta 92FS ,4
Savior, Zastava M57,2
Savior,  Heckler & Koch G3A3 ,2
Savior,  Vektor R4 ,7
Savior,  Zastava M59/66 ,2
Savior, Zastava M70AB2,3
Savior,  M16A2 ,1
Savior,  Heckler & Koch MP5A2 ,2
Savior, Zastava M53 ,2
Savior, PK Machine Gun,1
Savior, M52 Hand Grenade,3
Savoy,  Mauser C96 ,3
Savoy,  Makarov PM ,5
Savoy,  TOZ-34 ,2
Savoy,  MTs 21-12 ,1
Savoy,  Unknown shotgun ,1
Savoy,  Double Barrled Sawed-Off Shotgun ,1
Savoy,  Yakushev-Borzov Yak-B ,1
Saw (2004), Smith & Wesson Model 686,4
Saw (2004)," Wilson Combat ""Protector""",9
Saw (2004), Beretta 92FS,6
Saw (2004), Beretta 92FS Inox,4
Saw (2004), Zastava CZ99,5
Saw (2004), Ithaca 37 Deer Slayer Police Special,10
Saw (2004), 12 Gauge Double Barreled Shotguns,2
Saw (2004), Winchester 1300,2
Saw II, Ruger GP-100,4
Saw II, Smith & Wesson 5946,6
Saw II, SIG-Sauer P226,4
Saw II, Glock 17,1
Saw II, Heckler & Koch MP5A3,9
Saw II, Heckler & Koch MP5K,1
Saw III, Smith & Wesson Model 10 HB,3
Saw III, Smith & Wesson Model 66,2
Saw III, Beretta 92FS,6
Saw III, Smith & Wesson 5946,10
Saw III, SIG-Sauer P226,5
Saw III, Heckler & Koch MP5A3,3
Saw III, Heckler & Koch UMP45,2
Saw III, T. Barker Damascus,3
Saw III, Nail bomb,1
Saw III, Shotgun Collar,4
Saw IV, Beretta 92FS,10
Saw IV, Glock 17,7
Saw IV, Glock 19,3
Saw IV, Smith & Wesson 5946,1
Saw IV, Smith & Wesson Model 629 Classic,6
Saw IV, Heckler & Koch MP5A3,6
Saw IV, M4A1,5
Saw IV, Spikes Crossbow,2
Saw IV, Shotgun Collar,1
Saw V, Glock 17,10
Saw V, Smith & Wesson 5946,1
Saw V, Ruger GP-100,4
Saw V, Smith & Wesson Model 629 Classic,1
Saw V, Heckler & Koch MP5A3,2
Saw V, Colt M4A1,2
Saw V, Charles Parker 1878 Side by Side Shotgun,6
Saw V, Nail bomb,2
Saw V, Shotgun Collar,1
Saw VI, Glock 17,7
Saw VI, Glock 19,4
Saw VI, Beretta 92FS,1
Saw VI, Smith & Wesson 5946,3
Saw VI, Remington 870 Police Magnum,3
Saw VI, T. Barker Damascus,3
Saw VI, Shotgun Collar,1
Saw VII 3D: The Final Chapter, Beretta 92FS,5
Saw VII 3D: The Final Chapter, Glock 17,8
Saw VII 3D: The Final Chapter, Unknown Pistol,2
Saw VII 3D: The Final Chapter, Smith & Wesson 5946,2
Saw VII 3D: The Final Chapter, Smith & Wesson Model 66,1
Saw VII 3D: The Final Chapter, Remington 870 Police Magnum,4
Saw VII 3D: The Final Chapter, Mossberg 500 Persuader,1
Saw VII 3D: The Final Chapter, Heckler & Koch MP5A3,4
Saw VII 3D: The Final Chapter, Heckler & Koch UMP45,3
Saw VII 3D: The Final Chapter, PKM,3
Saw VII 3D: The Final Chapter, Shotgun Collar,1
Say a Word for the Poor Hussar (O bednom gusare zamolvite slovo),  Percussion Cap Pistol ,7
Say a Word for the Poor Hussar (O bednom gusare zamolvite slovo),  Infantry Musket M1845 ,4
Scanners, Palmer Cap-Chur Short Range Projector,3
Scanners, Walther P38,3
Scanners, Remington 870 Shotgun,5
Scanners, Colt M1911,2
Scarecrows,  IMI Uzi ,7
Scarecrows,  M1911 ,5
Scarecrows,  High Standard Model 10B ,3
Scarecrows,  Smith & Wesson Model 19 Snubnose ,3
Scarecrows," M67 ""Baseball"" Grenade",1
Scarface (1932),  Colt Model 1902 Sporting Model ,2
Scarface (1932),  Colt Model 1903 Pocket Hammerless ,3
Scarface (1932),  Colt M1911 ,2
Scarface (1932),  Colt New Service Model 1909 ,2
Scarface (1932),  Colt Police Positive ,1
Scarface (1932),  Smith & Wesson Model 10 ,1
Scarface (1932),  Colt M1921A Thompson ,7
Scarface (1932),  Tony's arsenal ,1
Scarface (1983), Beretta Model 81,8
Scarface (1983), Beretta M951,5
Scarface (1983), Colt Python,2
Scarface (1983), Smith & Wesson Model 36,5
Scarface (1983), M1911A1,2
Scarface (1983), MAC-10,10
Scarface (1983), Uzi,6
Scarface (1983)," Colt AR-15 with Fake M203 grenade launcher (a.k.a. ""My Little Friend"")",11
Scarface (1983), M16A1,1
Scarface (1983), FN FAL,2
Scarface (1983), Heckler & Koch HK93A3,1
Scarface (1983), Valmet M82A,1
Scarface (1983), Remington 870,1
Scarface (1983), Spanish Zabala Sawed-off Double-barreled Shotgun ,2
"Scarlet Claw, The",  Colt Detective Special ,9
"Scarlet Claw, The",  Colt Police Positive ,11
"Scarlet Claw, The",  Colt Official Police ,7
"Scarlet Claw, The",  Iver Johnson Bulldog ,5
"Scarlet Claw, The",  Winchester Model 1894 ,6
"Scarlet Claw, The",  Sporterized Mauser Rifle ,9
"Scarlet Claw, The",  Winchester Model 1897 or Model 1912 ,5
"Scarlet Claw, The",  Double Barreled Shotgun ,5
Scarred City,  Rossi Model 971 ,2
Scarred City,  Smith & Wesson Model 640 (?) ,1
Scarred City,  Unidentified revolver ,1
Scarred City,  Browning Hi-Power ,7
Scarred City,  M1911A1 ,4
Scarred City,  Smith & Wesson 5946 ,4
Scarred City,  Taurus PT92CS ,6
Scarred City,  Smith & Wesson Sigma ,2
Scarred City,  Walther PPK ,1
Scarred City,  Beretta 92FS ,2
Scarred City,  Glock 19 (?) ,2
Scarred City,  Benelli B76 ,2
Scarred City,  Unidentified pistols ,7
Scarred City,  Ithaca 37 ,11
Scarred City,  Sawn-off Double Barreled Shotgun ,2
Scarred City,  Bushmaster M17S ,9
Scarred City,  M16A1 ,1
Scarred City,  AR-15 Carbine ,2
Scarred City,  AK ,2
Scary Movie (2000), Beretta 92FS,3
Scary Movie (2000), Heckler & Koch USP,1
Scary Movie 2, Sheridan PGP Paintball Marker,2
Scary Movie 3, Glock 17,3
Scary Movie 3, Beretta 92FS Inox,1
Scary Movie 3, Beretta 92FS,1
Scary Movie 3, Smith & Wesson 659,1
Scary Movie 4, Smith & Wesson Model 36,1
Scary Movie 4,  SIG-Sauer P226 ,1
Scary Movie 4, M16A2,1
Scary Movie 4, Browning M2HB,1
Scary Movie 4, M60E3,1
Scary Movie 4, Remington 870,1
Scary Movie 5, Beretta 92FS,2
Scary Movie 5, Beretta 92FS Inox,2
Scary Movie 5, Browning Hi-Power,2
Scary Movie 5, Desert Eagle Mark XIX,2
Scary Movie 5, Ruger KP89,1
Scary Movie 5, SIG-Sauer P226,1
Scary Movie 5, Colt Python,2
Scary Movie 5, Smith & Wesson Model 19 Snub (Nickel) ,1
Scary Movie 5, Smith & Wesson Model 586,1
Scary Movie 5, Micro Uzi,2
Scary Movie 5, Armalite AR-18,1
Scary Movie 5, AK-47,1
Scary Movie 5,  M16A1 ,1
Scary Movie 5, Weapons Pile,1
Scent of a Woman, Colt MK IV Series 80,6
Schindler's List,  Luger P08 ,4
Schindler's List,  Walther P38 ,1
Schindler's List,  CZ 27 ,3
Schindler's List,  Unknown revolver ,2
Schindler's List, Haenel-Schmeisser MP28/II,1
Schindler's List,  MP40 ,1
Schindler's List,  Karabiner 98k ,5
Schindler's List,  Vz. 24 ,5
Schindler's List,  Steyr Mannlicher-Schoenauer Sporter ,2
Schindler's List,  MG34 ,1
Schindler's List,  MG42 ,1
School of Courage (Shkola muzhestva),  Nagant M1895 ,6
School of Courage (Shkola muzhestva),  FN Model 1910 ,8
School of Courage (Shkola muzhestva),  FN Model 1900 ,3
School of Courage (Shkola muzhestva),  Mauser C96 ,6
School of Courage (Shkola muzhestva),  Double Barreled Shotgun ,4
School of Courage (Shkola muzhestva),  Mosin Nagant M1891/30 Rifle ,8
School of Courage (Shkola muzhestva),  Mosin Nagant M1907 Carbine ,8
School of Courage (Shkola muzhestva),  Mosin Nagant M1938 Carbine ,4
School of Courage (Shkola muzhestva),  Maxim M1910/30 ,5
School of Courage (Shkola muzhestva),  RG-14/30 Hand Grenade ,7
Schweik Is Preparing for Battle (Schweik gotovitsya k boyu),  Nagant M1895 ,2
Schweik Is Preparing for Battle (Schweik gotovitsya k boyu),  Korovin TK ,9
Schweik Is Preparing for Battle (Schweik gotovitsya k boyu),  Mauser M1914 ,3
Schweik Is Preparing for Battle (Schweik gotovitsya k boyu),  Mauser C96 ,1
Schweik Is Preparing for Battle (Schweik gotovitsya k boyu),  Luger P08 ,4
Schweik Is Preparing for Battle (Schweik gotovitsya k boyu),  MP40 ,1
Schweik Is Preparing for Battle (Schweik gotovitsya k boyu),  Mauser Gewehr 1898 ,1
"Score, The",  SIG-Sauer P230 ,3
"Score, The", Smith & Wesson Model 60,1
"Score, The", Heckler & Koch HK33,1
"Score, The", Heckler & Koch MP5A3,1
"Score, The", Mossberg 500A Mariner,1
"Score, The", Franchi SPAS-12,1
Scorpio,  Colt Detective Special ,3
Scorpio,  Colt Marshall ,3
Scorpio,  1911A1 Goverment ,2
Scorpio,  Walther P38 ,3
Scorpio,  M1 Carbine ,1
"Scotland, PA.",  Savage 99 ,3
"Scotland, PA.",  Winchester Model 1894 ,2
"Scotland, PA.",  Winchester Model 70 ,1
"Scotland, PA.",  double-barreled shotgun ,2
"Scotland, PA.",  Colt Python ,2
"Scotland, PA.",  Smith & Wesson Model 36 ,1
"Scotland, PA.",  Single Action Army ,2
"Scotland, PA.",  unidentified snubnose revolver ,1
"Scoundrel's Wife, The", Colt M1911A1,2
"Scoundrel's Wife, The", Iver Johnson Revolver,1
"Scoundrel's Wife, The", Luger P08,1
"Scoundrel's Wife, The", 12 Gauge Double Barreled Shotgun,4
"Scoundrel's Wife, The", Remington Model 11-48,1
"Scoundrel's Wife, The", MP40,1
"Scoundrel's Wife, The", Karabiner 98k,1
"Scoundrel's Wife, The", Remington M1903A3,2
"Scoundrel's Wife, The", Springfield M1903 Mk 1,2
"Scoundrel's Wife, The", Unknown Rifle,1
"Scout (Der Scout), The",  Colt Single Action Army Cavalry Model ,9
"Scout (Der Scout), The",  Chamelot-Delvigne Model 1873 ,10
"Scout (Der Scout), The",  Reichsrevolver M1879 ,10
"Scout (Der Scout), The",  Unidentified revolver ,1
"Scout (Der Scout), The",  Double Barreled Percussion Cap Pistol ,7
"Scout (Der Scout), The",  Sigle Shot Breech Loaging Pistol ,4
"Scout (Der Scout), The",  Winchester Model 1892 ,10
"Scout (Der Scout), The",  Remington Rolling Block ,8
"Scout (Der Scout), The",  Martini Action Schuetzen Rifle ,8
"Scout (Der Scout), The",  Kessler Schuetzen Rifle ,1
"Scout (Der Scout), The",  Aydt Rifle ,5
"Scout (Der Scout), The",  Mauser Schebenbüchse Rifle ,6
"Scout (Der Scout), The",  Various rifles ,4
"Scout (Der Scout), The",  Unidentified rifle ,4
"Scouts (Razvedchiki), The",  TT-33 ,2
"Scouts (Razvedchiki), The",  Luger P08 ,7
"Scouts (Razvedchiki), The",  PPSh-41 ,8
"Scouts (Razvedchiki), The",  MP40 ,5
"Scouts (Razvedchiki), The",  Mosin Nagant M1891/30 ,2
"Scouts (Razvedchiki), The",  Mosin Nagant M1938 Carbine ,2
"Scouts (Razvedchiki), The",  Karabiner 98k ,1
"Scouts (Razvedchiki), The",  AK-47 ,6
"Scouts (Razvedchiki), The",  Degtyaryov DP-27 ,1
"Scouts (Razvedchiki), The",  MG34 ,4
"Scouts (Razvedchiki), The",  Goryunov SGMB ,1
"Scouts (Razvedchiki), The",  37-mm M1939 (61-K) ,1
"Scouts (Razvedchiki), The",  OSP-30 Flare Pistol ,2
"Scouts (Razvedchiki), The",  F-1 Hand Grenade ,8
Scrap Heaven, Smith & Wesson Model 36,7
Scrap Heaven, Nambu Model 60,4
Scrap Heaven, Smith & Wesson Model 10,5
Scream, Beretta 92FS,7
Scream 2, Glock 17,8
Scream 3, Colt Python,4
Scream 3,  Smith & Wesson 5906 ,3
Scream 3, FIE Titan,1
Scream 3,  Beretta 950 Jetfire ,1
Scream 3, Smith & Wesson Model 40,2
Scream 3, American Derringer Model 1,3
Scream 4, Glock 17,7
Screamers, Alliance Rifle,2
Screamers,  Manurhin MR35 Punch ,4
Screamers, Breaktop Flare Launcher,1
Scrooged, Colt M16A2,2
Scrooged, Colt Sporter Carbine,2
Scrooged, M60,2
Scrooged, GE M134 Minigun,3
Scrooged, Heckler & Koch MP5K,1
Scrooged, Sawed-Off Double Barreled Shotgun,2
Scrooged, 12 Gauge Double Barreled Shotgun,4
Scrooged, Smith & Wesson Model 60,3
Se7en, Smith & Wesson Model 15,5
Se7en, Custom Springfield Armory M1911-A1,8
Se7en, Taurus PT99 AF,2
Se7en, M1911A1,1
Se7en, Glock 17,3
Se7en, Beretta 92FS,1
Se7en, SIG-Sauer P226,1
Se7en, Unknown Revolver,1
Se7en, Heckler & Koch MP5A2 Navy,5
Se7en, Colt AR-15A2 Sporter HBAR,1
Se7en, Remington 700PSS,3
Se7en, Mossberg 590,5
Se7en, Mossberg 500,3
Se7en, M18 Smoke Grenade,1
Sea of Love, Smith & Wesson Model 36,5
Sea of Love, H&R Premier,3
Sea of Love, New England Firearms Model B22 Starter Pistol,3
Sea of Love, Walther PPK/S,1
"Sea Outpost (Morskoy post), The",  TT-33 Pistol ,2
"Sea Outpost (Morskoy post), The",  Mauser C96 Pistol ,2
"Sea Outpost (Morskoy post), The",  Mosin Nagant M1891/30 Rifle ,3
"Sea Outpost (Morskoy post), The",  Arisaka Rifle ,3
"Sea Outpost (Morskoy post), The",  Maxim M1910 Machine Gun ,6
"Sea Outpost (Morskoy post), The",  Degtyaryov DA Machine Gun ,1
"Sea Outpost (Morskoy post), The",  F-1 Hand Grenade ,1
"Sea Outpost (Morskoy post), The",  21-K Naval Gun ,1
"Sea Outpost (Morskoy post), The",  102mm M1911 Naval Gun ,1
"Sea Wolves, The",  Smith & Wesson Model 19 ,5
"Sea Wolves, The","  Smith & Wesson Model 38 ""Bodyguard"" ",2
"Sea Wolves, The",  Browning Hi-Power ,3
"Sea Wolves, The",  Colt Model 1908 Vest Pocket ,1
"Sea Wolves, The",  Webley Mk VI ,1
"Sea Wolves, The",  MP40 ,7
"Sea Wolves, The",  Walther PPK ,1
"Sea Wolves, The",  Mauser 1934 ,3
"Sea Wolves, The",  Walther P38 ,4
"Sea Wolves, The",  Luger P08 ,4
"Sea Wolves, The",  M24 Stielhandgranate ,1
SEAL Team 8: Behind Enemy Lines,  Beretta 92SB ,2
SEAL Team 8: Behind Enemy Lines,  Norinco Type 54 Model 213 ,1
SEAL Team 8: Behind Enemy Lines, Glock 17,1
SEAL Team 8: Behind Enemy Lines, Vektor SP1,2
SEAL Team 8: Behind Enemy Lines,  M4A1 Carbine ,3
SEAL Team 8: Behind Enemy Lines,  Custom AR-15 ,1
SEAL Team 8: Behind Enemy Lines,  Colt Model 723 ,1
SEAL Team 8: Behind Enemy Lines,  Norinco Type 56-1 ,3
SEAL Team 8: Behind Enemy Lines,  Norinco Type 56 ,1
SEAL Team 8: Behind Enemy Lines,  Lee-Enfield No.4 Mk.I ,1
SEAL Team 8: Behind Enemy Lines, Vektor R5,1
SEAL Team 8: Behind Enemy Lines, Browning M1919A4,1
SEAL Team 8: Behind Enemy Lines, DShK Heavy Machine Gun,1
SEAL Team 8: Behind Enemy Lines, PK,2
SEAL Team 8: Behind Enemy Lines, RPK,1
SEAL Team 8: Behind Enemy Lines, RPD,1
SEAL Team 8: Behind Enemy Lines, Vektor SS-77,1
SEAL Team 8: Behind Enemy Lines, RPG-7,2
SEAL Team 8: Behind Enemy Lines, Cobray 37mm Launcher,3
SEAL Team 8: Behind Enemy Lines,  M26 Fragmentation Grenade ,1
SEAL Team 8: Behind Enemy Lines,  M67 Fragmentation Grenade ,1
SEAL Team 8: Behind Enemy Lines,  M84 Stun Grenade ,1
SEAL Team Six: The Raid On Osama Bin Laden, Heckler & Koch HK416,5
SEAL Team Six: The Raid On Osama Bin Laden, AKM,3
SEAL Team Six: The Raid On Osama Bin Laden, AKMS,4
SEAL Team Six: The Raid On Osama Bin Laden, AKMSU,2
SEAL Team Six: The Raid On Osama Bin Laden, Norinco Type 56-1,4
SEAL Team Six: The Raid On Osama Bin Laden, Springfield Armory M1A SOCOM 16,1
SEAL Team Six: The Raid On Osama Bin Laden, Benelli M4 Super 90,2
SEAL Team Six: The Raid On Osama Bin Laden, SIG-Sauer P226 E2,2
SEAL Team Six: The Raid On Osama Bin Laden, Reck Miami 92F,4
SEAL Team Six: The Raid On Osama Bin Laden, Beretta 8000 Cougar,1
SEAL Team Six: The Raid On Osama Bin Laden, FN MK 48 Mod 0,2
SEAL Team Six: The Raid On Osama Bin Laden, M134 Minigun,1
SEAL Team Six: The Raid On Osama Bin Laden, M240D Machine Gun,1
SEAL Team Six: The Raid On Osama Bin Laden, M230 Chain Gun,1
SEAL Team Six: The Raid On Osama Bin Laden, M84 Stun Grenade,1
Search and Neutralize (Nayti i obezvredit), Russian Nagant M1895,2
Search and Neutralize (Nayti i obezvredit), AKMS,1
Search and Neutralize (Nayti i obezvredit),  Mosin Nagant M38 Carbine ,2
Search and Neutralize (Nayti i obezvredit), Los-4,2
Search and Neutralize (Nayti i obezvredit), MTs 21-12,3
Search and Neutralize (Nayti i obezvredit), IZH-27,2
Search and Neutralize (Nayti i obezvredit), 12 Gauge Double Barreled Shotgun,2
Search and Neutralize (Nayti i obezvredit), Sawn-off 12 Gauge Double Barreled Shotgun,2
"Searchers, The", Colt Single Action Army,3
"Searchers, The", Winchester 1892,1
"Searchers, The", Winchester 1873,2
"Searchers, The", Springfield 1861 muskets,1
"Searchers, The", single barreled shotgun,0
Second in Command,  Beretta 92FS ,2
Second in Command, M16A2,1
Second in Command, Colt Model 727,3
Second in Command,  FN Minimi (mocked up as M249 SAW Paratrooper) ,2
Second in Command, Heckler & Koch PSG-1,2
Second in Command, AIMS,1
Second in Command, AK Variant,1
Second in Command, Karabiner 98k,0
Second in Command, RPG-7,0
"Second Wind (Le Deuxième Souffle), The (1966)",  Smith & Wesson Model 36 ,5
"Second Wind (Le Deuxième Souffle), The (1966)",  Arminius HW-1 ,2
"Second Wind (Le Deuxième Souffle), The (1966)",  Smith & Wesson Military & Police (?) ,2
"Second Wind (Le Deuxième Souffle), The (1966)",  M1911A1 ,6
"Second Wind (Le Deuxième Souffle), The (1966)",  Vis wz. 35 ,2
"Second Wind (Le Deuxième Souffle), The (1966)",  Luger P08 ,4
"Second Wind (Le Deuxième Souffle), The (1966)", Walther P38,1
"Second Wind (Le Deuxième Souffle), The (1966)",  Beretta M1934 ,2
"Second Wind (Le Deuxième Souffle), The (1966)",  FN Browning 1903 ,2
"Second Wind (Le Deuxième Souffle), The (1966)",  MAS-38 ,2
"Second Wind (Le Deuxième Souffle), The (1966)",  Gevarm .22 Rifle ,4
"Second Wind (Le Deuxième Souffle), The (2007)", Browning Hi-Power,3
"Second Wind (Le Deuxième Souffle), The (2007)", M1911A1,7
"Second Wind (Le Deuxième Souffle), The (2007)", MAC Mle 1950,3
"Second Wind (Le Deuxième Souffle), The (2007)", SIG P210 Target,1
"Second Wind (Le Deuxième Souffle), The (2007)", Walther P38,3
"Second Wind (Le Deuxième Souffle), The (2007)", Walther PPK,1
"Second Wind (Le Deuxième Souffle), The (2007)", Smith & Wesson Model 10,1
"Second Wind (Le Deuxième Souffle), The (2007)", Smith & Wesson Model 13,1
"Second Wind (Le Deuxième Souffle), The (2007)", Smith & Wesson Model 27,5
"Second Wind (Le Deuxième Souffle), The (2007)", Smith & Wesson Model 65-5 Ladysmith,4
"Second Wind (Le Deuxième Souffle), The (2007)", Unidentified revolvers,3
"Second Wind (Le Deuxième Souffle), The (2007)", M1A1 Thompson,1
"Second Wind (Le Deuxième Souffle), The (2007)", MAT-49,4
"Second Wind (Le Deuxième Souffle), The (2007)", MAS-36 style rifle,6
"Second Wind (Le Deuxième Souffle), The (2007)", F1 hand grenade,1
"Second Woman, The", Colt Model 1903 Pocket Hammerless Pistol,0
Secondhand Lions,  Mauser C96,0
Secondhand Lions, Ithaca 37 Featherweight,1
Secondhand Lions,  Winchester Model 1912 ,1
Secondhand Lions, Winchester Model 70,3
Secondhand Lions, Lee-Enfield No.1 Mk III* SMLE,1
Secondhand Lions, M1 Garand Rifle,0
Secret Agent (Podvig razvedchika),  Mauser M1914 ,3
Secret Agent (Podvig razvedchika),  Frommer Stop ,3
Secret Agent (Podvig razvedchika),  Luger P08 ,4
Secret Agent (Podvig razvedchika),  Mauser C96 ,1
Secret Agent (Podvig razvedchika),  Unidentified pistol ,1
Secret Agent (Podvig razvedchika),  PPSh-41 ,4
Secret Agent (Podvig razvedchika),  MP40 ,5
Secret Agent (Podvig razvedchika),  Karabiner 98k ,1
Secret Agent (Podvig razvedchika),  Unidentified rifle ,1
Secret Agent (Podvig razvedchika),  Holsters ,3
"Secret Brigade (Konstantin Zaslonov), The",  Luger P08 ,3
"Secret Brigade (Konstantin Zaslonov), The",  Ruby ,2
"Secret Brigade (Konstantin Zaslonov), The",  PPSh-41 ,6
"Secret Brigade (Konstantin Zaslonov), The",  MP40 ,8
"Secret Brigade (Konstantin Zaslonov), The",  Mosin Nagant M1891/30 ,3
"Secret Brigade (Konstantin Zaslonov), The",  Karabiner 98k ,2
"Secret Brigade (Konstantin Zaslonov), The",  Mauser Gewehr 98 ,2
"Secret Brigade (Konstantin Zaslonov), The",  Degtyaryov DP-27 ,3
"Secret Brigade (Konstantin Zaslonov), The",  MG34 ,2
"Secret Brigade (Konstantin Zaslonov), The",  Maxim M1910 ,1
"Secret Brigade (Konstantin Zaslonov), The",  Leuchtpistole Flare Pistol ,4
"Secret Brigade (Konstantin Zaslonov), The",  3.7 cm Pak 35/36 AT Gun ,1
"Secret Brigade (Konstantin Zaslonov), The",  Holsters ,4
"Secret Brigade (Konstantin Zaslonov), The",  Armour ,1
Secret In Their Eyes, Glock 17,1
Secret In Their Eyes, Glock 26,1
Secret In Their Eyes,  Beretta 92FS Inox ,1
Secret In Their Eyes, Smith & Wesson 3913,1
"Secret in Their Eyes, The", Ballester Molina,1
"Secret in Their Eyes, The", Colt Detective Special,2
"Secret in Their Eyes, The", FM PAM,1
"Secret of Queen Anne or Musketeers Thirty Years After, The", Flintlock Pistol,3
"Secret of Queen Anne or Musketeers Thirty Years After, The", Wheellock Pistol,2
"Secret of Queen Anne or Musketeers Thirty Years After, The", Wheellock Musket,1
"Secret of Queen Anne or Musketeers Thirty Years After, The", Cannon,1
"Secret of Steel City, The (Tajemství Ocelového mesta)", Smith & Wesson Safety Hammerless,3
"Secret of Steel City, The (Tajemství Ocelového mesta)",  Webley Bulldog ,3
"Secret of Steel City, The (Tajemství Ocelového mesta)", Unidentified revolver,1
"Secret of Steel City, The (Tajemství Ocelového mesta)",  Steyr Mannlicher M1895 ,3
"Secret of Steel City, The (Tajemství Ocelového mesta)",  Karabiner 98k ,1
"Secret of Steel City, The (Tajemství Ocelového mesta)", Unidentified cannon,1
"Secret of Two Oceans (Tayna dvukh okeanov), The",  Tokarev TT-33 ,5
"Secret of Two Oceans (Tayna dvukh okeanov), The",  Steyr M1912 ,4
"Secret of Two Oceans (Tayna dvukh okeanov), The",  Walther PP ,4
